Filename,flter_method,"g_channel_shift (x,y)","r_channel_shift (x,y))",Total_time
00125v.jpg,"(5, 2)","(10, 1)",0.033972978591918945
00351v.jpg,"(4, 1)","(13, 1)",0.07030773162841797
00149v.jpg,"(4, 2)","(9, 2)",0.052854299545288086
00398v.jpg,"(5, 3)","(11, 4)",0.0520482063293457
00153v.jpg,"(7, 3)","(15, 4)",0.02820444107055664
01112v.jpg,"(0, 0)","(5, 1)",0.032190561294555664
